District,State,Density,Latitude,Longitude
Ramanagara,Karnataka,307.91695108077363,12.720573,77.282837

Anantnag,Jammu and Kashmir,301.8164521544488,33.737598,75.144925

Kaithal,Hariyana,463.66163141993957,29.800683,76.407164

Gadchiroli,Maharashtra,74.44782126006106,19.684252,80.136083

Golaghat,Assam,304.6510565391205,26.509726,93.973746

Shahdol,Madhya Pradesh,171.80709105560032,23.300519,81.363698

Saraikela-Kharsawan,Jharkhand,400.84907790741437,22.69904,85.93154

Gadag,Karnataka,228.59566244363324,15.426624,75.638117

Karur,Tamil Nadu,366.56095041322317,10.94768,78.095069

Rohtak,Hariyana,608.1398280802292,28.896726,76.610299

Chandigarh,Chandigarh,9258.333333333334,30.728092,76.7784

Mandla,Madhya Pradesh,181.8801724137931,22.606897,80.369147

Chatra,Jharkhand,280.4965034965035,24.205938,84.870636

